id,law_type,registry_number,procurement_method,procurement_name,auction_subject,procurement_code,lot_number,lot_name,starting_price,okdp_classification,okpd_classification,okpd2_classification,position_code,customer_name,organizing_organization,procurement_stage,application_start_date,application_end_date,short_name,created_at
539,44-ФЗ,0373200100125001389,Электронный аукцион,Поставка картриджей с этикет-браслетами для идентификации пациентов в системе КИС ЕМИАС в ГБУЗ «ГКБ им. В.П. Демихова ДЗМ»,,'252772308493677230100116600010000244',,,840000,,,26.20.40.120: Элементы замены типовые устройств ввода и вывода,26.20.40.120: Элементы замены типовые устройств ввода и вывода,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ ""ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА ИМЕНИ В.П. ДЕМИХОВА ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ""","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ ""ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА ИМЕНИ В.П. ДЕМИХОВА ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ""",Подача заявок,2025-11-13 00:00:00,2025-11-21 00:00:00,закупка картриджей с этикет-браслетами,2025-11-15 13:24:00.535717
540,44-ФЗ,0173300006625000008,Электронный аукцион,"Оказание услуг по организации перевозок пассажиров и багажа легковым такси, а также иных услуг для нужд аппарата Совета депутатов внутригородского муниципального образования - муниципального округа Академический в городе Москве",,'253772710113177280100100100014932244',,,700000,,,49.32.1: Услуги легкового такси,49.32.10.000-00000002: Услуги такси,АППАРАТ СОВЕТА ДЕПУТАТОВ ВНУТРИГОРОДСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ - МУНИЦИПАЛЬНОГО ОКРУГА АКАДЕМИЧЕСКИЙ В ГОРОДЕ МОСКВЕ,АППАРАТ СОВЕТА ДЕПУТАТОВ ВНУТРИГОРОДСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ - МУНИЦИПАЛЬНОГО ОКРУГА АКАДЕМИЧЕСКИЙ В ГОРОДЕ МОСКВЕ,Подача заявок,2025-11-13 00:00:00,2025-11-21 00:00:00,закупка услуг такси,2025-11-15 13:24:00.535717
541,223-ФЗ,32515398927,"Аукцион в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства","Поставка товара (блоки для поверки и разметки)  для площадки практической подготовки ""Руднево""",,,1,"Поставка товара (блоки для поверки и разметки)  для площадки практической подготовки ""Руднево""",303371.4,,,"25.73.40.290: Инструменты рабочие сменные для станков или для ручного инструмента прочие, не включенные в другие группировки","25.73.40.290: Инструменты рабочие сменные для станков или для ручного инструмента прочие, не включенные в другие группировки","ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ ПРОФЕССИОНАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ПОЛИТЕХНИЧЕСКИЙ КОЛЛЕДЖ № 8 ИМЕНИ ДВАЖДЫ ГЕРОЯ СОВЕТСКОГО СОЮЗА И.Ф. ПАВЛОВА""",,Подача заявок,2025-11-13 00:00:00,2025-11-20 00:00:00,закупка блоков для поверки и разметки,2025-11-15 13:24:00.535717
542,44-ФЗ,0848300045425000946,Запрос котировок в электронной форме,"Закупка в 2026 году на оказание услуг по шиномонтажным грузовым работам для нужд МБУ ""ОГХ""",,'253503222957950320100102510014520244',,,1000000,,,45.20.2: Услуги по техническому обслуживанию и ремонту прочих автотранспортных средств,45.20.20.000-00000002: Услуги по техническому обслуживанию и ремонту прочих автотранспортных средств,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ОДИНЦОВСКОЕ ГОРОДСКОЕ ХОЗЯЙСТВО"" ОДИНЦОВСКОГО ГОРОДСКОГО ОКРУГА МОСКОВСКОЙ ОБЛАСТИ","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР МУНИЦИПАЛЬНЫХ ЗАКУПОК"" ОДИНЦОВСКОГО ГОРОДСКОГО ОКРУГА МОСКОВСКОЙ ОБЛАСТИ",Подача заявок,2025-11-13 00:00:00,2025-11-20 00:00:00,закупка шиномонтажных грузовых работ,2025-11-15 13:24:00.535717
543,223-ФЗ,32515397679,"Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",Поставка канцелярских товаров.,,,1,Поставка канцелярских товаров.,963722.25,,,"13.10.85.114: Нитки швейные синтетические из комплексных полиамидных нитей; 17.12.14.119: Бумага для печати прочая; 17.23.12.110: Конверты, письма-секретки; 17.23.13.191: Блокноты, записные книжки и книги для записей; 17.23.13.193: Папки и обложки из бумаги или картона; 17.23.13.195: Тетради общие; 17.23.13.199: Принадлежности канцелярские прочие из бумаги или картона, не включенные в другие группировки; 20.30.22.160: Замазки; 20.41.44.190: Средства чистящие прочие; 20.52.10.190: Клеи прочие; 20.59.30.190: Чернила прочие; 22.29.21.000: Плиты, листы, пленка, лента и прочие плоские полимерные самоклеящиеся формы, в рулонах шириной не более 20 см; 22.29.25.000: Принадлежности канцелярские или школьные пластмассовые; 25.71.11.120: Ножницы; 25.93.14.140: Скобы и аналогичные изделия; 25.99.22.130: Подставки для печатей и аналогичное офисное и канцелярское оборудование металлическое, кроме офисной мебели; 25.99.23.000: Детали для скоросшивателей или папок, канцелярские зажимы и аналогичные канцелярские изделия и скобы в виде полос из недрагоценных металлов; 26.51.32.190: Инструменты для черчения, разметки или математических расчетов прочие; 32.99.12.110: Ручки шариковые; 32.99.12.120: Ручки и маркеры с наконечником из фетра и прочих пористых материалов; 32.99.12.130: Карандаши механические; 32.99.13.130: Стилографы и прочие ручки; 32.99.14.130: Детали пишущих принадлежностей; 32.99.15.110: Карандаши простые и цветные с грифелями в твердой оболочке; 32.99.16.120: Штемпели для датирования, запечатывания или нумерации и аналогичные изделия","13.10.85.114: Нитки швейные синтетические из комплексных полиамидных нитей; 17.12.14.119: Бумага для печати прочая; 17.23.12.110: Конверты, письма-секретки; 17.23.13.191: Блокноты, записные книжки и книги для записей; 17.23.13.193: Папки и обложки из бумаги или картона; 17.23.13.195: Тетради общие; 17.23.13.199: Принадлежности канцелярские прочие из бумаги или картона, не включенные в другие группировки; 20.30.22.160: Замазки; 20.41.44.190: Средства чистящие прочие; 20.52.10.190: Клеи прочие; 20.59.30.190: Чернила прочие; 22.29.21.000: Плиты, листы, пленка, лента и прочие плоские полимерные самоклеящиеся формы, в рулонах шириной не более 20 см; 22.29.25.000: Принадлежности канцелярские или школьные пластмассовые; 25.71.11.120: Ножницы; 25.93.14.140: Скобы и аналогичные изделия; 25.99.22.130: Подставки для печатей и аналогичное офисное и канцелярское оборудование металлическое, кроме офисной мебели; 25.99.23.000: Детали для скоросшивателей или папок, канцелярские зажимы и аналогичные канцелярские изделия и скобы в виде полос из недрагоценных металлов; 26.51.32.190: Инструменты для черчения, разметки или математических расчетов прочие; 32.99.12.110: Ручки шариковые; 32.99.12.120: Ручки и маркеры с наконечником из фетра и прочих пористых материалов; 32.99.12.130: Карандаши механические; 32.99.13.130: Стилографы и прочие ручки; 32.99.14.130: Детали пишущих принадлежностей; 32.99.15.110: Карандаши простые и цветные с грифелями в твердой оболочке; 32.99.16.120: Штемпели для датирования, запечатывания или нумерации и аналогичные изделия","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ЦЕНТРАЛЬНЫЙ ОРДЕНА ТРУДОВОГО КРАСНОГО ЗНАМЕНИ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ АВТОМОБИЛЬНЫЙ И АВТОМОТОРНЫЙ ИНСТИТУТ ""НАМИ""",,Подача заявок,2025-11-13 00:00:00,2025-11-20 00:00:00,закупка канцелярских товаров,2025-11-15 13:24:00.535717
544,223-ФЗ,32515369832,Прочие,"Выполнение СМР, ПНР полным иждивением Подрядчика по титулу: Реконструкция СТП-63-6/0,4 кВ №1728 сзаменой на ТП-250-6/0,4 кВ и заменой ЛР-6 кВ, ПС №23 ""Кварц"", в т.ч.ПИР, МО, Раменский г.о., кв. 40110, з/у 166 Ю8-24-303-196950(165439) для нужд филиала ПАО «Россети Московский регион» - Южные электрические сети",,,1,"Выполнение СМР, ПНР полным иждивением Подрядчика по титулу: Реконструкция СТП-63-6/0,4 кВ №1728 сзаменой на ТП-250-6/0,4 кВ и заменой ЛР-6 кВ, ПС №23 ""Кварц"", в т.ч.ПИР, МО, Раменский г.о., кв. 40110, з/у 166 Ю8-24-303-196950(165439)",505422.14,,,"43.39.19.190: Работы завершающие и отделочные в зданиях и сооружениях, прочие, не включенные в другие группировки","43.39.19.190: Работы завершающие и отделочные в зданиях и сооружениях, прочие, не включенные в другие группировки","ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ МОСКОВСКИЙ РЕГИОН""",,Подача заявок,2025-11-05 00:00:00,2025-11-18 00:00:00,"закупка СМР, ПНР по реконструкции СТП-63-6/0,4 кВ",2025-11-15 13:24:00.535717
545,44-ФЗ,0373100032225000024,Электронный аукцион,Закупка доступа к информационной системе СПАРК-Интерфакс или эквиваленту (ИКТ),,'251770550272577240100100340016202242',,,280500,,,62.02.20.190: Услуги консультативные в области компьютерных технологий прочие,62.02.20.190: Услуги консультативные в области компьютерных технологий прочие,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ""РОСЛЕСРЕСУРС""","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ""РОСЛЕСРЕСУРС""",Подача заявок,2025-11-13 00:00:00,2025-11-24 00:00:00,закупка доступа к системе СПАРК-Интерфакс,2025-11-15 13:24:00.535717
546,223-ФЗ,32515399717,"Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",Поставка костюмов противоэнцефалитных для нужд Омского филиала ФГБУ «Рослесинфорг».,,,1,Поставка костюмов противоэнцефалитных для нужд Омского филиала ФГБУ «Рослесинфорг».,208635.75,,,14.12.11.120: Костюмы мужские производственные и профессиональные,14.12.11.120: Костюмы мужские производственные и профессиональные,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""РОСЛЕСИНФОРГ""",,Подача заявок,2025-11-13 00:00:00,2025-11-20 00:00:00,закупка костюмов противоэнцефалитных,2025-11-15 13:24:00.535717
547,223-ФЗ,32515369662,Прочие,"Выполнение СМР, ПНР полным иждивением Подрядчика по титулу: Реконструкция МТП-250-6/0,4 кВ №1933 сзаменой на КТП-400-6/0,4 кВ, реконструкция ВЛИ-0,38 кВ от РУ-0,4 кВКТП-1933, ПС №309 ""Болятино"", в т.ч. ПИР, МО, г.о. РаменскийЮ8-23-302-184157(331594) для нужд филиала ПАО «Россети Московский регион» - Южные электрические сети",,,1,"Выполнение СМР, ПНР полным иждивением Подрядчика по титулу: Реконструкция МТП-250-6/0,4 кВ №1933 сзаменой на КТП-400-6/0,4 кВ, реконструкция ВЛИ-0,38 кВ от РУ-0,4 кВКТП-1933, ПС №309 ""Болятино"", в т.ч. ПИР, МО, г.о. РаменскийЮ8-23-302-184157(331594)",794348.98,,,"43.39.19.190: Работы завершающие и отделочные в зданиях и сооружениях, прочие, не включенные в другие группировки","43.39.19.190: Работы завершающие и отделочные в зданиях и сооружениях, прочие, не включенные в другие группировки","ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ МОСКОВСКИЙ РЕГИОН""",,Подача заявок,2025-11-05 00:00:00,2025-11-18 00:00:00,"закупка СМР, ПНР по реконструкции МТП-250-6/0,4 кВ",2025-11-15 13:24:00.535717
548,223-ФЗ,32515369893,Прочие,"Выполнение СМР, ПНР полным иждивением Подрядчика по титулу: Реконструкция КТП-100-10/0,4 кВ №644 с заменой на КТП-250-10/0,4 кВ, ПС №266 ""Бор"", в т.ч. ПИР, МО, г.о. Подольск, д. Пузиково Ю8-23-302-178210(266378) для нужд филиала ПАО «Россети Московский регион» - Южные электрические сети",,,1,"Выполнение СМР, ПНР полным иждивением Подрядчика по титулу: Реконструкция КТП-100-10/0,4 кВ №644 с заменой на КТП-250-10/0,4 кВ, ПС №266 ""Бор"", в т.ч. ПИР, МО, г.о. Подольск, д. Пузиково Ю8-23-302-178210(266378)",931598.98,,,"43.39.19.190: Работы завершающие и отделочные в зданиях и сооружениях, прочие, не включенные в другие группировки","43.39.19.190: Работы завершающие и отделочные в зданиях и сооружениях, прочие, не включенные в другие группировки","ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ МОСКОВСКИЙ РЕГИОН""",,Подача заявок,2025-11-05 00:00:00,2025-11-18 00:00:00,"закупка СМР, ПНР по реконструкции КТП-100-10/0,4 кВ",2025-11-15 13:24:00.535717
550,44-ФЗ,0373100021625000002,Электронный аукцион,Выполнение работ по вывозу отходов 4-5 класса опасности,,'251770101817577010100100120013811244',,,912000,,,"38.11.21.000: Услуги по сбору неопасных отходов городского хозяйства, непригодных для повторного использования","38.11.21.000: Услуги по сбору неопасных отходов городского хозяйства, непригодных для повторного использования",ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ НАУКИ ИНСТИТУТ МАШИНОВЕДЕНИЯ ИМ. А.А. БЛАГОНРАВОВА РОССИЙСКОЙ АКАДЕМИИ НАУК,ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ НАУКИ ИНСТИТУТ МАШИНОВЕДЕНИЯ ИМ. А.А. БЛАГОНРАВОВА РОССИЙСКОЙ АКАДЕМИИ НАУК,Подача заявок,2025-11-13 00:00:00,2025-11-24 00:00:00,закупка вывоза отходов 4-5 класса опасности,2025-11-15 13:24:00.535717
551,44-ФЗ,0873200003325000011,Открытый конкурс в электронной форме,"Поставка продуктов питания (Заказ 2) для обеспечения нужд ГБУЗ ""ДС № 9 ДЗМ"" в 2026 г. с разгрузкой на склад заказчика",,'252771822712077180100100220010000244',,,936316.1,,,"10.82.23.180: Пастила; 01.47.21.000: Яйца куриные в скорлупе свежие; 01.13.49.110: Свекла столовая; 01.13.41.110: Морковь столовая; 01.13.43.110: Лук репчатый; 01.13.12.120: Капуста белокочанная; 01.13.51: Картофель; 10.41.54.110: Масло подсолнечное рафинированное, но не подвергнутое химической модификации, расфасованное в потребительскую упаковку; 10.83.13.120: Чай черный (ферментированный) в упаковках массой не более 3 кг; 10.61.33.111: Зерна овса плющеные или переработанные в хлопья; 10.61.32.114: Пшено; 10.61.31.111: Крупа манная; 10.61.32.113: Крупа гречневая; 10.61.32.116: Крупа перловая; 10.51.52.200: Сметана; 10.51.52.110: Йогурт; 10.51.52.130: Ряженка и варенец; 10.51.52.140: Кефир; 10.51.11.121: Молоко питьевое коровье ультрапастеризованное (ультравысокотемпературно-обработанное); 10.61.21.110: Мука пшеничная",10.61.21.110-00000006: Мука пшеничная; 10.51.11.000-00000010: Молоко питьевое; 10.51.52.140-00000008: Кефир; 10.51.52.130-00000001: Ряженка; 10.51.52.110-00000003: Йогурт; 10.51.52.200-00000002: Сметана; 10.61.32.116-00000004: Крупа перловая; 10.61.32.113-00000004: Крупа гречневая; 10.61.31.111-00000004: Крупа манная; 10.61.32.114-00000003: Пшено; 10.61.33.111-00000002: Хлопья овсяные; 10.83.13.120-00000003: Чай черный (ферментированный); 10.41.54.000-00000004: Масло подсолнечное рафинированное; 01.13.51.000-00000002: Картофель продовольственный; 01.13.12.120-00000002: Капуста белокочанная; 01.13.43.110-00000002: Лук репчатый; 01.13.41.110-00000003: Морковь столовая; 01.13.49.110-00000003: Свекла столовая; 01.47.21.000-00000019: Яйца куриные в скорлупе свежие,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ ""ДЕТСКИЙ НЕФРОЛОГИЧЕСКИЙ САНАТОРИЙ № 9 ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ""","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ ""ДЕТСКИЙ НЕФРОЛОГИЧЕСКИЙ САНАТОРИЙ № 9 ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ""",Подача заявок,2025-11-13 00:00:00,2025-12-01 00:00:00,закупка продуктов питания,2025-11-15 13:24:00.535717
553,44-ФЗ,0373200022225002117,Запрос котировок в электронной форме,Повторный электронный запрос котировок на поставку лекарственных средств (Натрия хлорид) для нужд ГБУЗ МКНЦ имени А.С.Логинова ДЗМ в 2025 году,,'252772009352377200100130040010000244',,,560050,,,,,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ ""МОСКОВСКИЙ КЛИНИЧЕСКИЙ НАУЧНО-ПРАКТИЧЕСКИЙ ЦЕНТР ИМЕНИ А.С. ЛОГИНОВА ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ""","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ ""МОСКОВСКИЙ КЛИНИЧЕСКИЙ НАУЧНО-ПРАКТИЧЕСКИЙ ЦЕНТР ИМЕНИ А.С. ЛОГИНОВА ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ""",Подача заявок,2025-11-13 00:00:00,2025-11-24 00:00:00,закупка натрия хлорида,2025-11-15 13:24:00.535717
554,223-ФЗ,32515369900,Прочие,"Выполнение СМР, ПНР полным иждивением Подряда по титулу: Реконструкция МТП-10/0,4 кВ№1094 с заменой тр-ра 160 кВА на тр-р 250 кВА и реконструкцией РУ-0,4кВ, ПС №243 ""Нащекино"", в т.ч. ПИР, МО, г.о. Раменский, с/п Ганусовское,д. Нестерово, уч. 57а Ю8-23-303-184812(331075) для нужд филиала ПАО «Россети Московский регион» - Южные электрические сети",,,1,"Выполнение СМР, ПНР полным иждивением Подряда по титулу: Реконструкция МТП-10/0,4 кВ№1094 с заменой тр-ра 160 кВА на тр-р 250 кВА и реконструкцией РУ-0,4кВ, ПС №243 ""Нащекино"", в т.ч. ПИР, МО, г.о. Раменский, с/п Ганусовское,д. Нестерово, уч. 57а Ю8-23-303-184812(331075)",621516.22,,,"43.39.19.190: Работы завершающие и отделочные в зданиях и сооружениях, прочие, не включенные в другие группировки","43.39.19.190: Работы завершающие и отделочные в зданиях и сооружениях, прочие, не включенные в другие группировки","ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ МОСКОВСКИЙ РЕГИОН""",,Подача заявок,2025-11-05 00:00:00,2025-11-18 00:00:00,"закупка СМР, ПНР по реконструкции МТП-10/0,4 кВ",2025-11-15 13:24:00.535717
555,223-ФЗ,32515399687,Прочие,Запрос котировок в электронной форме на право заключения договора на оказание услуг по техническому обслуживанию прибора ДТ-Прайм5 для нужд ФБУН ЦНИИ Эпидемиологии Роспотребнадзора.,,,1,Запрос котировок в электронной форме на право заключения договора на оказание услуг по техническому обслуживанию прибора ДТ-Прайм5 для нужд ФБУН ЦНИИ Эпидемиологии Роспотребнадзора.,238600,,,33.19.10.000: Услуги по ремонту прочего оборудования,33.19.10.000: Услуги по ремонту прочего оборудования,"ФЕДЕРАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ НАУКИ ""ЦЕНТРАЛЬНЫЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ ЭПИДЕМИОЛОГИИ"" ФЕДЕРАЛЬНОЙ СЛУЖБЫ ПО НАДЗОРУ В СФЕРЕ ЗАЩИТЫ ПРАВ ПОТРЕБИТЕЛЕЙ И БЛАГОПОЛУЧИЯ ЧЕЛОВЕКА",,Подача заявок,2025-11-13 00:00:00,2025-11-21 00:00:00,закупка ТО прибора ДТ-Прайм5,2025-11-15 13:24:00.535717
556,44-ФЗ,0348500003225000200,Электронный аукцион,"Поставка лекарственных препаратов ОНКО (МНН: Оксалиплатин, Доксорубицин) для нужд ГБУЗ Московской области ""Дмитровская больница"" в 2026 году",,'252500710999050070100103430012120244',,,810675,,,,,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ МОСКОВСКОЙ ОБЛАСТИ ""ДМИТРОВСКАЯ БОЛЬНИЦА""","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ МОСКОВСКОЙ ОБЛАСТИ ""ДМИТРОВСКАЯ БОЛЬНИЦА""",Подача заявок,2025-11-13 00:00:00,2025-11-21 00:00:00,"закупка оксалиплатина, доксорубицина",2025-11-15 13:24:00.535717
557,223-ФЗ,32515399647,"Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",Поставка технических смазок и жидкостей для нужд Вологодского ПМЭС,,,1,Поставка технических смазок и жидкостей для нужд Вологодского ПМЭС,623514,,,20.59.41.000: Материалы смазочные,20.59.41.000: Материалы смазочные,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ФЕДЕРАЛЬНАЯ СЕТЕВАЯ КОМПАНИЯ - РОССЕТИ""",,Подача заявок,2025-11-13 00:00:00,2025-11-21 00:00:00,закупка технических смазок и жидкостей,2025-11-15 13:24:00.535717
558,44-ФЗ,0173200015525000017,Запрос котировок в электронной форме,Поставка тонер-картриджей (оригинальных) для устройств копировально-множительных для нужд управы района Старое Крюково города Москвы,,'252773556632477350100100450010000244',,,752649.98,,,26.20.40.120: Элементы замены типовые устройств ввода и вывода,26.20.40.120: Элементы замены типовые устройств ввода и вывода,УПРАВА РАЙОНА СТАРОЕ КРЮКОВО ГОРОДА МОСКВЫ,УПРАВА РАЙОНА СТАРОЕ КРЮКОВО ГОРОДА МОСКВЫ,Подача заявок,2025-11-13 00:00:00,2025-11-18 00:00:00,закупка тонер-картриджей,2025-11-15 13:24:00.535717
559,44-ФЗ,0373200578925000071,Электронный аукцион,Поставка салфеток для стимуляции дыхания,,'252772828816177280100100810010000244',,,59080,,,"21.20.24.160: Материалы перевязочные и аналогичные изделия, в том числе пропитанные или покрытые лекарственными средствами",21.20.24.160-00000006: Салфетка для стимуляции дыхания,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ ""ГОРОДСКАЯ ПОЛИКЛИНИКА № 134 ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ""","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ ""ГОРОДСКАЯ ПОЛИКЛИНИКА № 134 ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ""",Подача заявок,2025-11-13 00:00:00,2025-11-21 00:00:00,закупка салфеток для стимуляции дыхания,2025-11-15 13:24:00.535717
562,44-ФЗ,0373100077825000076,Электронный аукцион,Пакеты для сбора,,'251772151432677210100100230012120244',,,16863.64,,,21.20.23.199: Средства нелечебные прочие,"21.20.23.199-00000068: Пакет для сбора, хранения и транспортировки медицинских отходов; 21.20.23.199-00000177: Пакет для тепловой/холодовой терапии, одноразового использования","ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ГЛАВНЫЙ КЛИНИЧЕСКИЙ ЦЕНТР МЕДИЦИНСКОЙ И СОЦИАЛЬНОЙ РЕАБИЛИТАЦИИ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ""","ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ГЛАВНЫЙ КЛИНИЧЕСКИЙ ЦЕНТР МЕДИЦИНСКОЙ И СОЦИАЛЬНОЙ РЕАБИЛИТАЦИИ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ""",Подача заявок,2025-11-13 00:00:00,2025-11-21 00:00:00,закупка пакетов для сбора,2025-11-15 13:24:00.535717
563,44-ФЗ,0373200024425001697,Запрос котировок в электронной форме,Поставка лекарственных средств (Фондапаринукс натрия),,'252772000185077200100117530010000244',,,774264,,,,,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ ""ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА № 15 ИМЕНИ О.М. ФИЛАТОВА ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ""","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ ""ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА № 15 ИМЕНИ О.М. ФИЛАТОВА ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ""",Подача заявок,2025-11-13 00:00:00,2025-11-20 00:00:00,закупка фондапаринукса натрия,2025-11-15 13:24:00.535717
564,44-ФЗ,0348500004325000316,Электронный аукцион,"поставка лекарственных препаратов(ТРАНЕКСАМОВАЯ КИСЛОТА,Этилметилгидроксипиридина сукцинат,ЭНОКСАПАРИН НАТРИЯ,Бифидобактерии бифидум,ГАНЦИКЛОВИР,)Лот №24 для нужд ГБУЗ МО «Пушкинская клиническая больница им. проф. Розанова В.Н.» на 2026г.",,'252503816535350380100105220012120244',,,995930,,,,,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ МОСКОВСКОЙ ОБЛАСТИ ""ПУШКИНСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА ИМ. ПРОФ. РОЗАНОВА В.Н.""","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ МОСКОВСКОЙ ОБЛАСТИ ""ПУШКИНСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА ИМ. ПРОФ. РОЗАНОВА В.Н.""",Подача заявок,2025-11-13 00:00:00,2025-11-21 00:00:00,закупка транексамовой кислоты и др.,2025-11-15 13:24:00.535717
